,gbifID,county,geo_county,FLAG
14137,1503252354,Polk Co.,Polk,
14138,1503252356,Polk Co.,Polk,
14151,1503252392,Polk Co.,Polk,
14156,1503252407,Polk Co.,Polk,
14158,1503252412,Polk Co.,Polk,
14244,1503252610,Polk Co.,Polk,
14246,1503252616,Polk Co.,Polk,
14356,1503252797,Polk Co.,Polk,
14798,1503253602,Polk Co.,Polk,
14831,1503253691,Polk Co.,Polk,
14846,1503253721,Polk Co.,Polk,
14849,1503253729,Polk Co.,Polk,
14854,1503253738,Polk Co.,Polk,
14856,1503253741,Polk Co.,Polk,
14857,1503253742,Polk Co.,Polk,
14858,1503253743,Polk Co.,Polk,
14860,1503253748,Polk Co.,Polk,
14861,1503253749,Polk Co.,Polk,
14874,1503253776,Polk Co.,Polk,
14876,1503253780,Polk Co.,Polk,
14887,1503253794,Polk Co.,Polk,
14889,1503253796,Polk Co.,Polk,
14891,1503253798,Polk Co.,Polk,
14893,1503253800,Polk Co.,Polk,
14895,1503253803,Polk Co.,Polk,
14896,1503253804,Polk Co.,Polk,
14897,1503253805,Polk Co.,Polk,
14899,1503253808,Polk Co.,Polk,
14900,1503253809,Polk Co.,Polk,
14906,1503253816,Polk Co.,Polk,
14908,1503253818,Polk Co.,Polk,
14918,1503253831,Polk Co.,Polk,
14919,1503253832,Polk Co.,Polk,
14923,1503253838,Polk Co.,Polk,
14924,1503253839,Polk Co.,Polk,
14926,1503253841,Polk Co.,Polk,
14940,1503253865,Polk Co.,Polk,
14942,1503253867,Polk Co.,Polk,
14946,1503253875,Polk Co.,Polk,
14957,1503253896,Polk Co.,Polk,
14971,1503253927,Polk Co.,Polk,
14993,1503253956,Polk Co.,Polk,
14995,1503253958,Polk Co.,Polk,
15066,1503254060,Polk Co.,Polk,
15169,1503254628,Polk Co.,Polk,
15178,1503254652,Polk Co.,Polk,
15184,1503254668,Polk Co.,Polk,
15187,1503254678,Polk Co.,Polk,
15192,1503254685,Polk Co.,Polk,
15195,1503254690,Polk Co.,Polk,
15197,1503254696,Polk Co.,Polk,
15199,1503254703,Polk Co.,Polk,
15202,1503254708,Polk Co.,Polk,
15203,1503254710,Polk Co.,Polk,
15210,1503254724,Polk Co.,Polk,
15211,1503254725,Polk Co.,Polk,
15214,1503254729,Polk Co.,Polk,
15215,1503254730,Polk Co.,Polk,
15216,1503254732,Polk Co.,Polk,
15218,1503254734,Polk Co.,Polk,
15219,1503254736,Polk Co.,Polk,
15226,1503254750,Polk Co.,Polk,
15227,1503254754,Polk Co.,Polk,
15228,1503254757,Polk Co.,Polk,
15229,1503254764,Polk Co.,Polk,
15230,1503254769,Polk Co.,Polk,
15235,1503254828,Polk Co.,Polk,
15240,1503254891,Polk Co.,Polk,
15244,1503254905,Polk Co.,Polk,
15249,1503254963,Polk Co.,Polk,
15269,1503255044,Polk Co.,Polk,
15272,1503255049,Polk Co.,Polk,
15290,1503255155,Polk Co.,Polk,
15299,1503255181,Polk Co.,Polk,
15311,1503255266,Polk Co.,Polk,
15319,1503255329,Polk Co.,Polk,
15320,1503255332,Polk Co.,Polk,
15321,1503255336,Polk Co.,Polk,
15323,1503255345,Polk Co.,Polk,
15324,1503255350,Polk Co.,Polk,
15325,1503255351,Polk Co.,Polk,
15326,1503255352,Polk Co.,Polk,
15327,1503255374,Polk Co.,Polk,
15335,1503255451,Polk Co.,Polk,
15336,1503255452,Polk Co.,Polk,
15364,1503255595,Polk Co.,Polk,
15365,1503255610,Polk Co.,Polk,
15366,1503255620,Polk Co.,Polk,
15367,1503255625,Polk Co.,Polk,
15368,1503255711,Polk Co.,Polk,
15370,1503255715,Polk Co.,Polk,
15371,1503255726,Polk Co.,Polk,
15379,1503255753,Polk Co.,Polk,
15521,1503256313,Polk Co.,Polk,
15524,1503256316,Polk Co.,Polk,
15670,1503256492,Polk Co.,Polk,
15691,1503256519,Polk Co.,Polk,
15700,1503256530,Polk Co.,Polk,
15707,1503256540,Polk Co.,Polk,
15711,1503256545,Polk Co.,Polk,
15789,1503256697,Polk Co.,Polk,
16047,1503257196,Polk Co.,Polk,
16059,1503257218,Polk Co.,Polk,
16484,1503259483,Polk Co.,Polk,
16496,1503259507,Polk Co.,Polk,
16497,1503259508,Polk Co.,Polk,
16498,1503259509,Polk Co.,Polk,
16499,1503259511,Polk Co.,Polk,
16504,1503259516,Polk Co.,Polk,
16505,1503259517,Polk Co.,Polk,
16506,1503259518,Polk Co.,Polk,
16512,1503259527,Polk Co.,Polk,
16542,1503259561,Polk Co.,Polk,
16553,1503259572,Polk Co.,Polk,
16554,1503259573,Polk Co.,Polk,
16555,1503259575,Polk Co.,Polk,
16558,1503259580,Polk Co.,Polk,
16559,1503259581,Polk Co.,Polk,
16561,1503259583,Polk Co.,Polk,
16565,1503259590,Polk Co.,Polk,
16566,1503259594,Polk Co.,Polk,
16567,1503259595,Polk Co.,Polk,
16571,1503259600,Polk Co.,Polk,
16573,1503259602,Polk Co.,Polk,
16574,1503259603,Polk Co.,Polk,
16575,1503259605,Polk Co.,Polk,
16576,1503259606,Polk Co.,Polk,
16578,1503259608,Polk Co.,Polk,
16584,1503259617,Polk Co.,Polk,
16588,1503259624,Polk Co.,Polk,
16589,1503259632,Polk Co.,Polk,
16591,1503259646,Polk Co.,Polk,
16592,1503259648,Polk Co.,Polk,
16593,1503259651,Polk Co.,Polk,
16595,1503259653,Polk Co.,Polk,
16596,1503259654,Polk Co.,Polk,
16597,1503259655,Polk Co.,Polk,
16598,1503259658,Polk Co.,Polk,
16599,1503259659,Polk Co.,Polk,
16600,1503259660,Polk Co.,Polk,
16601,1503259661,Polk Co.,Polk,
16605,1503259668,Polk Co.,Polk,
16606,1503259669,Polk Co.,Polk,
16607,1503259670,Polk Co.,Polk,
16609,1503259672,Polk Co.,Polk,
16610,1503259673,Polk Co.,Polk,
16611,1503259674,Polk Co.,Polk,
16612,1503259675,Polk Co.,Polk,
16613,1503259676,Polk Co.,Polk,
16615,1503259678,Polk Co.,Polk,
16616,1503259679,Polk Co.,Polk,
16617,1503259680,Polk Co.,Polk,
16620,1503259684,Polk Co.,Polk,
16621,1503259685,Polk Co.,Polk,
16622,1503259686,Polk Co.,Polk,
16623,1503259687,Polk Co.,Polk,
16625,1503259689,Polk Co.,Polk,
16626,1503259690,Polk Co.,Polk,
16627,1503259691,Polk Co.,Polk,
16628,1503259692,Polk Co.,Polk,
16629,1503259693,Polk Co.,Polk,
16630,1503259694,Polk Co.,Polk,
16631,1503259695,Polk Co.,Polk,
16633,1503259697,Polk Co.,Polk,
16635,1503259700,Polk Co.,Polk,
16636,1503259701,Polk Co.,Polk,
16637,1503259702,Polk Co.,Polk,
16638,1503259703,Polk Co.,Polk,
16639,1503259704,Polk Co.,Polk,
16640,1503259705,Polk Co.,Polk,
16641,1503259706,Polk Co.,Polk,
16642,1503259707,Polk Co.,Polk,
16643,1503259708,Polk Co.,Polk,
16644,1503259709,Polk Co.,Polk,
16645,1503259711,Polk Co.,Polk,
16646,1503259712,Polk Co.,Polk,
16647,1503259713,Polk Co.,Polk,
16648,1503259714,Polk Co.,Polk,
16649,1503259715,Polk Co.,Polk,
16650,1503259716,Polk Co.,Polk,
16651,1503259717,Polk Co.,Polk,
16652,1503259718,Polk Co.,Polk,
16653,1503259719,Polk Co.,Polk,
16654,1503259720,Polk Co.,Polk,
16655,1503259721,Polk Co.,Polk,
16656,1503259722,Polk Co.,Polk,
16657,1503259724,Polk Co.,Polk,
16658,1503259726,Polk Co.,Polk,
16659,1503259727,Polk Co.,Polk,
16660,1503259728,Polk Co.,Polk,
16662,1503259730,Polk Co.,Polk,
16665,1503259734,Polk Co.,Polk,
16666,1503259735,Polk Co.,Polk,
16667,1503259736,Polk Co.,Polk,
16668,1503259737,Polk Co.,Polk,
16669,1503259738,Polk Co.,Polk,
16670,1503259739,Polk Co.,Polk,
16674,1503259743,Polk Co.,Polk,
16675,1503259745,Polk Co.,Polk,
16676,1503259746,Polk Co.,Polk,
16679,1503259754,Polk Co.,Polk,
16681,1503259756,Polk Co.,Polk,
16682,1503259759,Polk Co.,Polk,
16683,1503259760,Polk Co.,Polk,
16684,1503259761,Polk Co.,Polk,
16685,1503259762,Polk Co.,Polk,
16686,1503259764,Polk Co.,Polk,
16689,1503259773,Polk Co.,Polk,
16690,1503259774,Polk Co.,Polk,
16691,1503259775,Polk Co.,Polk,
16692,1503259776,Polk Co.,Polk,
16693,1503259778,Polk Co.,Polk,
16695,1503259780,Polk Co.,Polk,
16696,1503259786,Polk Co.,Polk,
16697,1503259787,Polk Co.,Polk,
16699,1503259790,Polk Co.,Polk,
16701,1503259793,Polk Co.,Polk,
16702,1503259794,Polk Co.,Polk,
16703,1503259795,Polk Co.,Polk,
16704,1503259797,Polk Co.,Polk,
16705,1503259798,Polk Co.,Polk,
16706,1503259799,Polk Co.,Polk,
16707,1503259802,Polk Co.,Polk,
16708,1503259804,Polk Co.,Polk,
16709,1503259805,Polk Co.,Polk,
16710,1503259806,Polk Co.,Polk,
16711,1503259807,Polk Co.,Polk,
16712,1503259808,Polk Co.,Polk,
16713,1503259809,Polk Co.,Polk,
16714,1503259811,Polk Co.,Polk,
16715,1503259813,Polk Co.,Polk,
16716,1503259814,Polk Co.,Polk,
16718,1503259817,Polk Co.,Polk,
16719,1503259818,Polk Co.,Polk,
16720,1503259819,Polk Co.,Polk,
16721,1503259820,Polk Co.,Polk,
16724,1503259825,Polk Co.,Polk,
16725,1503259828,Polk Co.,Polk,
16727,1503259830,Polk Co.,Polk,
16730,1503259837,Polk Co.,Polk,
16733,1503259847,Polk Co.,Polk,
16753,1503259873,Polk Co.,Polk,
16755,1503259875,Polk Co.,Polk,
16757,1503259877,Polk Co.,Polk,
16760,1503259880,Polk Co.,Polk,
16761,1503259881,Polk Co.,Polk,
16772,1503259894,Polk Co.,Polk,
16773,1503259896,Polk Co.,Polk,
16774,1503259898,Polk Co.,Polk,
16775,1503259899,Polk Co.,Polk,
16776,1503259900,Polk Co.,Polk,
16779,1503259904,Polk Co.,Polk,
16781,1503259907,Polk Co.,Polk,
16783,1503259914,Polk Co.,Polk,
16784,1503259916,Polk Co.,Polk,
16785,1503259917,Polk Co.,Polk,
16787,1503259921,Polk Co.,Polk,
16792,1503259926,Polk Co.,Polk,
16795,1503259933,Polk Co.,Polk,
16796,1503259934,Polk Co.,Polk,
16798,1503259936,Polk Co.,Polk,
16799,1503259937,Polk Co.,Polk,
16800,1503259938,Polk Co.,Polk,
16809,1503259947,Polk Co.,Polk,
16817,1503259955,Polk Co.,Polk,
16821,1503259962,Polk Co.,Polk,
16844,1503259989,Polk Co.,Polk,
17775,1503261560,Polk Co.,Polk,
17831,1503261647,Polk Co.,Polk,
17859,1503261692,Polk Co.,Polk,
17864,1503261705,Polk Co.,Polk,
17939,1503261839,Polk Co.,Polk,
17945,1503261845,Polk Co.,Polk,
17948,1503261850,Polk Co.,Polk,
17955,1503261861,Polk Co.,Polk,
17969,1503261881,Polk Co.,Polk,
18482,1503262916,Polk Co.,Polk,
18484,1503262922,Polk Co.,Polk,
18485,1503262923,Polk Co.,Polk,
18491,1503262937,Polk Co.,Polk,
18504,1503262953,Polk Co.,Polk,
18505,1503262954,Polk Co.,Polk,
18510,1503262962,Polk Co.,Polk,
18515,1503262968,Polk Co.,Polk,
18516,1503262969,Polk Co.,Polk,
18521,1503262975,Polk Co.,Polk,
18523,1503262977,Polk Co.,Polk,
18525,1503262979,Polk Co.,Polk,
18526,1503262980,Polk Co.,Polk,
18529,1503262984,Polk Co.,Polk,
18543,1503263005,Polk Co.,Polk,
18592,1503263078,Polk Co.,Polk,
18597,1503263086,Polk Co.,Polk,
18603,1503263096,Polk Co.,Polk,
18604,1503263097,Polk Co.,Polk,
18606,1503263100,Polk Co.,Polk,
18614,1503263112,Polk Co.,Polk,
18647,1503263210,Polk Co.,Polk,
18650,1503263214,Polk Co.,Polk,
18657,1503263222,Polk Co.,Polk,
18670,1503263243,Polk Co.,Polk,
18673,1503263248,Polk Co.,Polk,
18675,1503263250,Polk Co.,Polk,
18676,1503263252,Polk Co.,Polk,
18679,1503263259,Polk Co.,Polk,
18681,1503263262,Polk Co.,Polk,
18687,1503263269,Polk Co.,Polk,
18703,1503263307,Polk Co.,Polk,
18708,1503263343,Polk Co.,Polk,
18848,1503263857,Polk Co.,Polk,
18854,1503263883,Polk Co.,Polk,
18880,1503264051,Polk Co.,Polk,
18881,1503264053,Polk Co.,Polk,
18882,1503264054,Polk Co.,Polk,
18883,1503264055,Polk Co.,Polk,
18884,1503264061,Polk Co.,Polk,
18885,1503264070,Polk Co.,Polk,
18886,1503264074,Polk Co.,Polk,
18887,1503264076,Polk Co.,Polk,
18888,1503264078,Polk Co.,Polk,
18889,1503264080,Polk Co.,Polk,
18890,1503264082,Polk Co.,Polk,
18891,1503264083,Polk Co.,Polk,
18892,1503264084,Polk Co.,Polk,
18893,1503264088,Polk Co.,Polk,
18894,1503264089,Polk Co.,Polk,
18895,1503264090,Polk Co.,Polk,
18896,1503264092,Polk Co.,Polk,
18897,1503264107,Polk Co.,Polk,
18899,1503264122,Polk Co.,Polk,
18960,1503264647,Polk Co.,Polk,
19197,1503265435,Polk Co.,Polk,
19407,1503265992,Polk Co.,Polk,
19505,1503266127,Polk Co.,Polk,
19550,1503266198,Polk Co.,Polk,
19556,1503266204,Polk Co.,Polk,
19562,1503266210,Polk Co.,Polk,
19564,1503266212,Polk Co.,Polk,
19576,1503266224,Polk Co.,Polk,
19581,1503266229,Polk Co.,Polk,
19584,1503266232,Polk Co.,Polk,
19585,1503266233,Polk Co.,Polk,
19586,1503266234,Polk Co.,Polk,
19588,1503266236,Polk Co.,Polk,
19589,1503266237,Polk Co.,Polk,
19590,1503266238,Polk Co.,Polk,
19591,1503266239,Polk Co.,Polk,
19594,1503266242,Polk Co.,Polk,
19596,1503266244,Polk Co.,Polk,
19598,1503266246,Polk Co.,Polk,
19602,1503266251,Polk Co.,Polk,
19603,1503266252,Polk Co.,Polk,
19606,1503266255,Polk Co.,Polk,
19614,1503266266,Polk Co.,Polk,
19617,1503266269,Polk Co.,Polk,
19618,1503266270,Polk Co.,Polk,
19714,1503266408,Polk Co.,Polk,
19730,1503266435,Polk Co.,Polk,
20062,1503266999,Polk Co.,Polk,
20773,1503268182,Polk Co.,Polk,
20779,1503268191,Polk Co.,Polk,
20781,1503268193,Polk Co.,Polk,
20784,1503268197,Polk Co.,Polk,
20785,1503268198,Polk Co.,Polk,
20788,1503268207,Polk Co.,Polk,
20791,1503268210,Polk Co.,Polk,
21576,1503269310,Polk Co.,Polk,
21597,1503269344,Polk Co.,Polk,
21662,1503269474,Polk Co.,Polk,
21765,1503269646,Polk Co.,Polk,
21769,1503269651,Polk Co.,Polk,
21770,1503269656,Polk Co.,Polk,
21771,1503269657,Polk Co.,Polk,
21799,1503269700,Polk Co.,Polk,
21816,1503269722,Polk Co.,Polk,
21821,1503269728,Polk Co.,Polk,
21826,1503269734,Polk Co.,Polk,
21833,1503269748,Polk Co.,Polk,
21835,1503269754,Polk Co.,Polk,
21837,1503269756,Polk Co.,Polk,
21922,1503269892,Polk Co.,Polk,
21982,1503270122,Polk Co.,Polk,
22057,1503270274,Polk Co.,Polk,
22062,1503270282,Polk Co.,Polk,
22064,1503270284,Polk Co.,Polk,
22098,1503270506,Polk Co.,Polk,
22389,1503270943,Polk Co.,Polk,
23050,1503271938,Polk Co.,Polk,
23059,1503271950,Polk Co.,Polk,
23190,1503272310,Polk Co.,Polk,
23583,1503273447,Polk Co.,Polk,
23626,1503273596,Polk Co.,Polk,
23655,1503273742,Polk Co.,Polk,
23660,1503273749,Polk Co.,Polk,
23661,1503273750,Polk Co.,Polk,
23668,1503273761,Polk Co.,Polk,
23764,1503274125,Polk Co.,Polk,
23792,1503274170,Polk Co.,Polk,
23810,1503274189,Polk Co.,Polk,
23813,1503274192,Polk Co.,Polk,
23943,1503274353,Polk Co.,Polk,
23961,1503274373,Polk Co.,Polk,
24093,1503274595,Polk Co.,Polk,
24202,1503274766,Polk Co.,Polk,
24214,1503274780,Polk Co.,Polk,
24215,1503274782,Polk Co.,Polk,
24226,1503274799,Polk Co.,Polk,
24244,1503274829,Polk Co.,Polk,
24267,1503274862,Polk Co.,Polk,
24332,1503274935,Polk Co.,Polk,
24337,1503274942,Polk Co.,Polk,
24421,1503275070,Polk Co.,Polk,
24534,1503275240,Polk Co.,Polk,
24725,1503275625,Polk Co.,Polk,
24767,1503275706,Polk Co.,Polk,
24780,1503275720,Polk Co.,Polk,
24797,1503275750,Polk Co.,Polk,
25003,1503276280,Polk Co.,Polk,
25010,1503276304,Polk Co.,Polk,
25028,1503276343,Polk Co.,Polk,
25164,1503276567,Polk Co.,Polk,
25171,1503276580,Polk Co.,Polk,
25362,1503277223,Polk Co.,Polk,
25383,1503277302,Polk Co.,Polk,
25656,1503277998,Polk Co.,Polk,
25678,1503278075,Polk Co.,Polk,
25693,1503278114,Polk Co.,Polk,
25694,1503278118,Polk Co.,Polk,
25696,1503278124,Polk Co.,Polk,
25705,1503278139,Polk Co.,Polk,
25714,1503278152,Polk Co.,Polk,
25718,1503278156,Polk Co.,Polk,
25819,1503278439,Polk Co.,Polk,
25844,1503278476,Polk Co.,Polk,
25845,1503278477,Polk Co.,Polk,
25846,1503278481,Polk Co.,Polk,
25847,1503278482,Polk Co.,Polk,
25848,1503278483,Polk Co.,Polk,
25852,1503278488,Polk Co.,Polk,
25854,1503278490,Polk Co.,Polk,
25856,1503278496,Polk Co.,Polk,
25857,1503278497,Polk Co.,Polk,
25860,1503278500,Polk Co.,Polk,
25861,1503278502,Polk Co.,Polk,
25862,1503278504,Polk Co.,Polk,
25864,1503278514,Polk Co.,Polk,
25866,1503278521,Polk Co.,Polk,
25867,1503278522,Polk Co.,Polk,
25868,1503278525,Polk Co.,Polk,
25879,1503278652,Polk Co.,Polk,
25887,1503278669,Polk Co.,Polk,
26020,1503278917,Polk Co.,Polk,
26021,1503278918,Polk Co.,Polk,
26022,1503278919,Polk Co.,Polk,
26027,1503278924,Polk Co.,Polk,
26030,1503278928,Polk Co.,Polk,
26031,1503278929,Polk Co.,Polk,
26032,1503278930,Polk Co.,Polk,
26033,1503278932,Polk Co.,Polk,
26037,1503278937,Polk Co.,Polk,
26038,1503278938,Polk Co.,Polk,
26039,1503278939,Polk Co.,Polk,
26040,1503278940,Polk Co.,Polk,
26041,1503278945,Polk Co.,Polk,
26042,1503278947,Polk Co.,Polk,
26043,1503278948,Polk Co.,Polk,
26044,1503278951,Polk Co.,Polk,
26046,1503278956,Polk Co.,Polk,
26047,1503278957,Polk Co.,Polk,
26050,1503278961,Polk Co.,Polk,
26052,1503278964,Polk Co.,Polk,
26054,1503278968,Polk Co.,Polk,
26055,1503278969,Polk Co.,Polk,
26057,1503278973,Polk Co.,Polk,
26058,1503278976,Polk Co.,Polk,
26062,1503278992,Polk Co.,Polk,
26113,1503279421,Polk Co.,Polk,
26115,1503279426,Polk Co.,Polk,
26116,1503279434,Polk Co.,Polk,
26118,1503279914,Polk Co.,Polk,
26119,1503279923,Polk Co.,Polk,
26120,1503279924,Polk Co.,Polk,
26121,1503279926,Polk Co.,Polk,
26122,1503279927,Polk Co.,Polk,
26123,1503279954,Polk Co.,Polk,
26177,1503280424,Polk Co.,Polk,
26185,1503280438,Polk Co.,Polk,
26187,1503280445,Polk Co.,Polk,
26189,1503280447,Polk Co.,Polk,
26192,1503280459,Polk Co.,Polk,
26193,1503280461,Polk Co.,Polk,
26194,1503280462,Polk Co.,Polk,
26195,1503280468,Polk Co.,Polk,
26196,1503280471,Polk Co.,Polk,
26197,1503280491,Polk Co.,Polk,
26203,1503281097,Polk Co.,Polk,
26205,1503281106,Polk Co.,Polk,
26206,1503281107,Polk Co.,Polk,
26207,1503281110,Polk Co.,Polk,
26208,1503281111,Polk Co.,Polk,
26209,1503281113,Polk Co.,Polk,
26210,1503281114,Polk Co.,Polk,
26212,1503281116,Polk Co.,Polk,
26213,1503281118,Polk Co.,Polk,
26214,1503281122,Polk Co.,Polk,
26215,1503281125,Polk Co.,Polk,
26216,1503281126,Polk Co.,Polk,
26217,1503281127,Polk Co.,Polk,
26218,1503281128,Polk Co.,Polk,
26219,1503281129,Polk Co.,Polk,
26220,1503281131,Polk Co.,Polk,
26221,1503281132,Polk Co.,Polk,
26222,1503281133,Polk Co.,Polk,
26224,1503281135,Polk Co.,Polk,
26225,1503281136,Polk Co.,Polk,
26226,1503281138,Polk Co.,Polk,
26227,1503281139,Polk Co.,Polk,
26228,1503281140,Polk Co.,Polk,
26229,1503281141,Polk Co.,Polk,
26230,1503281143,Polk Co.,Polk,
26231,1503281144,Polk Co.,Polk,
26232,1503281146,Polk Co.,Polk,
26233,1503281147,Polk Co.,Polk,
26234,1503281148,Polk Co.,Polk,
26236,1503281151,Polk Co.,Polk,
26322,1503281795,Polk Co.,Polk,
26323,1503281797,Polk Co.,Polk,
26324,1503281798,Polk Co.,Polk,
26328,1503281803,Polk Co.,Polk,
26329,1503281805,Polk Co.,Polk,
26331,1503281807,Polk Co.,Polk,
26332,1503281808,Polk Co.,Polk,
26334,1503281810,Polk Co.,Polk,
26336,1503281812,Polk Co.,Polk,
26337,1503281814,Polk Co.,Polk,
26338,1503281815,Polk Co.,Polk,
26340,1503281817,Polk Co.,Polk,
26341,1503281820,Polk Co.,Polk,
26342,1503281821,Polk Co.,Polk,
26343,1503281822,Polk Co.,Polk,
26344,1503281824,Polk Co.,Polk,
26345,1503281825,Polk Co.,Polk,
26346,1503281826,Polk Co.,Polk,
26347,1503281828,Polk Co.,Polk,
26348,1503281829,Polk Co.,Polk,
26349,1503281831,Polk Co.,Polk,
26351,1503281833,Polk Co.,Polk,
26352,1503281835,Polk Co.,Polk,
26354,1503281842,Polk Co.,Polk,
26356,1503281846,Polk Co.,Polk,
26357,1503281852,Polk Co.,Polk,
26358,1503281853,Polk Co.,Polk,
26359,1503281856,Polk Co.,Polk,
26361,1503281862,Polk Co.,Polk,
26364,1503281892,Polk Co.,Polk,
26367,1503281920,Polk Co.,Polk,
26370,1503281929,Polk Co.,Polk,
26372,1503281936,Polk Co.,Polk,
26569,1503282867,Polk Co.,Polk,
26660,1503283863,Polk Co.,Polk,
26661,1503283867,Polk Co.,Polk,
26662,1503283868,Polk Co.,Polk,
26663,1503283869,Polk Co.,Polk,
26664,1503283871,Polk Co.,Polk,
26665,1503283876,Polk Co.,Polk,
26666,1503283878,Polk Co.,Polk,
26667,1503283879,Polk Co.,Polk,
26668,1503283881,Polk Co.,Polk,
26669,1503283882,Polk Co.,Polk,
26670,1503283883,Polk Co.,Polk,
26671,1503283884,Polk Co.,Polk,
26672,1503283885,Polk Co.,Polk,
26673,1503283886,Polk Co.,Polk,
26674,1503283887,Polk Co.,Polk,
26675,1503283888,Polk Co.,Polk,
26676,1503283889,Polk Co.,Polk,
26677,1503283890,Polk Co.,Polk,
26678,1503283891,Polk Co.,Polk,
26679,1503283892,Polk Co.,Polk,
26680,1503283893,Polk Co.,Polk,
26682,1503283895,Polk Co.,Polk,
26683,1503283896,Polk Co.,Polk,
26684,1503283897,Polk Co.,Polk,
26685,1503283898,Polk Co.,Polk,
26686,1503283899,Polk Co.,Polk,
26688,1503283901,Polk Co.,Polk,
26689,1503283903,Polk Co.,Polk,
26690,1503283904,Polk Co.,Polk,
26691,1503283905,Polk Co.,Polk,
26692,1503283906,Polk Co.,Polk,
26694,1503283909,Polk Co.,Polk,
26696,1503283911,Polk Co.,Polk,
26697,1503283912,Polk Co.,Polk,
26698,1503283915,Polk Co.,Polk,
26704,1503283923,Polk Co.,Polk,
26706,1503283927,Polk Co.,Polk,
26946,1837453067,Polk Co.,Polk,
26947,1837453068,Polk Co.,Polk,
26949,1837453070,Polk Co.,Polk,
26951,1837453073,Polk Co.,Polk,
26953,1837453075,Polk Co.,Polk,
26958,1837453080,Polk Co.,Polk,
26959,1837453081,Polk Co.,Polk,
26962,1837453084,Polk Co.,Polk,
26967,1837453089,Polk Co.,Polk,
26970,1837453092,Polk Co.,Polk,
26977,1837453108,Polk Co.,Polk,
26978,1837453109,Polk Co.,Polk,
26979,1837453110,Polk Co.,Polk,
26981,1837453115,Polk Co.,Polk,
26988,1837453127,Polk Co.,Polk,
26990,1837453129,Polk Co.,Polk,
26992,1837453131,Polk Co.,Polk,
26993,1837453134,Polk Co.,Polk,
27010,1837911970,Polk Co.,Polk,
27012,1837911975,Polk Co.,Polk,
27016,1837911979,Polk Co.,Polk,
27019,1837911982,Polk Co.,Polk,
27025,1837911992,Polk Co.,Polk,
27028,1837911996,Polk Co.,Polk,
27029,1837911997,Polk Co.,Polk,
27030,1837912002,Polk Co.,Polk,
27033,1837912010,Polk Co.,Polk,
27035,1837912013,Polk Co.,Polk,
27037,1837912017,Polk Co.,Polk,
27090,1806525075,Polk Co.,Polk,
27091,1806525077,Polk Co.,Polk,
27092,1806525079,Polk Co.,Polk,
27093,1806525080,Polk Co.,Polk,
27097,1806525089,Polk Co.,Polk,
27099,1806525093,Polk Co.,Polk,
27102,1806525098,Polk Co.,Polk,
27103,1806525102,Polk Co.,Polk,
27107,1806525108,Polk Co.,Polk,
27108,1806525109,Polk Co.,Polk,
27109,1806525110,Polk Co.,Polk,
27110,1806525111,Polk Co.,Polk,
27111,1806525112,Polk Co.,Polk,
27112,1806525113,Polk Co.,Polk,
27113,1806525114,Polk Co.,Polk,
27114,1806525115,Polk Co.,Polk,
27115,1806525116,Polk Co.,Polk,
27116,1806525117,Polk Co.,Polk,
27117,1806525118,Polk Co.,Polk,
27118,1806525120,Polk Co.,Polk,
27119,1806525122,Polk Co.,Polk,
27120,1806525123,Polk Co.,Polk,
27121,1806525128,Polk Co.,Polk,
27122,1806525133,Polk Co.,Polk,
27124,1806525137,Polk Co.,Polk,
27125,1806525139,Polk Co.,Polk,
27128,1806525145,Polk Co.,Polk,
27146,1806525201,Polk Co.,Polk,
27150,1806525208,Polk Co.,Polk,
27152,1806525212,Polk Co.,Polk,
27154,1806525217,Polk Co.,Polk,
27155,1806525218,Polk Co.,Polk,
27156,1806525219,Polk Co.,Polk,
27157,1806525221,Polk Co.,Polk,
27159,1806525223,Polk Co.,Polk,
27160,1806525224,Polk Co.,Polk,
27163,1806525227,Polk Co.,Polk,
27165,1806525230,Polk Co.,Polk,
27166,1806525231,Polk Co.,Polk,
27167,1806525232,Polk Co.,Polk,
27168,1806525236,Polk Co.,Polk,
27170,1806525240,Polk Co.,Polk,
27172,1806525243,Polk Co.,Polk,
27175,1806525247,Polk Co.,Polk,
27176,1806525249,Polk Co.,Polk,
27177,1806525250,Polk Co.,Polk,
27178,1806525252,Polk Co.,Polk,
27179,1806525254,Polk Co.,Polk,
29167,1899345150,Polk Co.,Polk,
29173,1899345163,Polk Co.,Polk,
29175,1899345167,Polk Co.,Polk,
29205,1899345276,Polk Co.,Polk,
29446,1676085681,Polk Co.,Polk,
29450,1676085685,Polk Co.,Polk,
29453,1676085688,Polk Co.,Polk,
29457,1676085692,Polk Co.,Polk,
29460,1676085695,Polk Co.,Polk,
29463,1676085698,Polk Co.,Polk,
29486,1676085721,Polk Co.,Polk,
29487,1676085722,Polk Co.,Polk,
29489,1676085724,Polk Co.,Polk,
29490,1676085725,Polk Co.,Polk,
29491,1676085726,Polk Co.,Polk,
29493,1676085728,Polk Co.,Polk,
29495,1676085730,Polk Co.,Polk,
29499,1676085734,Polk Co.,Polk,
29507,1676085742,Polk Co.,Polk,
29513,1676085748,Polk Co.,Polk,
29517,1676085752,Polk Co.,Polk,
29521,1676085756,Polk Co.,Polk,
29524,1676085759,Polk Co.,Polk,
29526,1676085761,Polk Co.,Polk,
29530,1676085765,Polk Co.,Polk,
29536,1676085771,Polk Co.,Polk,
